path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,logo_id,animation_id,animation_file
True,True,False,True,True,False,False,False,213,0,animation/logo_213_animation_0.svg
True,False,False,False,False,False,False,False,213,1,animation/logo_213_animation_1.svg
True,False,False,False,False,False,False,False,213,2,animation/logo_213_animation_2.svg
True,False,False,True,False,False,False,False,213,3,animation/logo_213_animation_3.svg
True,True,True,True,False,False,False,False,213,4,animation/logo_213_animation_4.svg
True,False,True,True,False,False,False,False,213,5,animation/logo_213_animation_5.svg
True,True,False,False,False,False,False,False,213,6,animation/logo_213_animation_6.svg
True,False,True,False,False,False,False,False,213,7,animation/logo_213_animation_7.svg
True,True,False,False,False,False,False,False,213,8,animation/logo_213_animation_8.svg
True,False,False,False,False,False,False,False,213,9,animation/logo_213_animation_9.svg
True,True,False,False,False,False,False,False,213,10,animation/logo_213_animation_10.svg
True,False,True,False,False,False,False,False,213,11,animation/logo_213_animation_11.svg
True,False,False,False,True,False,False,False,213,12,animation/logo_213_animation_12.svg
True,True,True,True,True,False,False,False,213,13,animation/logo_213_animation_13.svg
True,True,False,True,False,False,False,False,213,14,animation/logo_213_animation_14.svg
True,False,False,False,False,False,False,False,213,15,animation/logo_213_animation_15.svg
True,False,False,False,False,False,False,False,213,16,animation/logo_213_animation_16.svg
True,False,False,True,True,False,False,False,213,17,animation/logo_213_animation_17.svg
True,True,True,True,False,False,False,False,213,18,animation/logo_213_animation_18.svg
True,False,False,False,False,False,False,False,213,19,animation/logo_213_animation_19.svg
True,True,False,True,False,False,False,False,213,20,animation/logo_213_animation_20.svg
True,True,False,False,False,False,False,False,213,21,animation/logo_213_animation_21.svg
True,False,True,False,False,False,False,False,213,22,animation/logo_213_animation_22.svg
True,True,False,True,False,False,False,False,213,23,animation/logo_213_animation_23.svg
True,True,False,True,False,False,False,False,213,24,animation/logo_213_animation_24.svg
True,True,False,False,True,False,False,False,56,0,animation/logo_56_animation_0.svg
True,False,False,False,True,False,False,False,56,1,animation/logo_56_animation_1.svg
True,True,False,False,True,False,False,False,56,2,animation/logo_56_animation_2.svg
True,True,True,False,True,False,False,False,56,3,animation/logo_56_animation_3.svg
True,True,False,False,True,False,False,False,56,4,animation/logo_56_animation_4.svg
True,True,False,False,True,False,False,False,56,5,animation/logo_56_animation_5.svg
True,True,False,False,True,False,False,False,56,6,animation/logo_56_animation_6.svg
False,True,False,False,True,False,False,False,56,7,animation/logo_56_animation_7.svg
True,True,False,False,True,False,False,False,56,8,animation/logo_56_animation_8.svg
False,True,False,False,True,False,False,False,56,9,animation/logo_56_animation_9.svg
True,True,False,False,True,False,False,False,56,10,animation/logo_56_animation_10.svg
True,True,False,False,False,False,False,True,56,11,animation/logo_56_animation_11.svg
True,True,False,False,True,False,False,False,56,12,animation/logo_56_animation_12.svg
True,True,True,False,True,False,False,False,56,13,animation/logo_56_animation_13.svg
True,True,False,False,True,False,False,True,56,14,animation/logo_56_animation_14.svg
True,False,False,False,True,False,False,False,56,15,animation/logo_56_animation_15.svg
True,True,False,False,True,False,False,False,56,16,animation/logo_56_animation_16.svg
True,True,False,False,True,False,False,True,56,17,animation/logo_56_animation_17.svg
True,True,True,False,True,False,False,True,56,18,animation/logo_56_animation_18.svg
True,True,False,False,True,False,False,False,56,19,animation/logo_56_animation_19.svg
True,True,False,False,True,False,False,False,56,20,animation/logo_56_animation_20.svg
False,True,False,False,False,False,False,False,56,21,animation/logo_56_animation_21.svg
True,True,False,False,True,False,False,False,56,22,animation/logo_56_animation_22.svg
True,True,False,False,True,False,False,False,56,23,animation/logo_56_animation_23.svg
True,True,False,False,True,False,False,False,56,24,animation/logo_56_animation_24.svg
True,True,True,True,False,False,False,False,310,0,animation/logo_310_animation_0.svg
True,False,False,False,False,False,False,False,310,1,animation/logo_310_animation_1.svg
True,True,True,False,False,False,False,False,310,2,animation/logo_310_animation_2.svg
True,True,True,False,False,False,False,False,310,3,animation/logo_310_animation_3.svg
True,True,True,True,False,False,False,False,310,4,animation/logo_310_animation_4.svg
True,True,True,True,False,False,False,False,310,5,animation/logo_310_animation_5.svg
True,True,False,True,False,False,False,False,310,6,animation/logo_310_animation_6.svg
True,True,True,True,False,False,False,False,310,7,animation/logo_310_animation_7.svg
True,True,False,False,False,False,False,False,310,8,animation/logo_310_animation_8.svg
True,True,False,False,False,False,False,False,310,9,animation/logo_310_animation_9.svg
True,True,True,False,False,False,False,False,310,10,animation/logo_310_animation_10.svg
True,True,True,False,False,False,False,False,310,11,animation/logo_310_animation_11.svg
True,True,False,True,False,False,False,False,310,12,animation/logo_310_animation_12.svg
True,True,True,True,False,False,False,False,310,13,animation/logo_310_animation_13.svg
True,True,False,True,False,False,False,False,310,14,animation/logo_310_animation_14.svg
True,False,False,False,False,False,False,False,310,15,animation/logo_310_animation_15.svg
True,True,False,False,False,False,False,False,310,16,animation/logo_310_animation_16.svg
True,False,False,True,False,False,False,False,310,17,animation/logo_310_animation_17.svg
True,True,True,True,False,False,False,False,310,18,animation/logo_310_animation_18.svg
True,True,False,False,False,False,False,False,310,19,animation/logo_310_animation_19.svg
True,True,False,True,False,False,False,False,310,20,animation/logo_310_animation_20.svg
True,True,False,False,False,False,False,False,310,21,animation/logo_310_animation_21.svg
True,True,False,False,False,False,False,False,310,22,animation/logo_310_animation_22.svg
True,True,False,True,False,False,False,False,310,23,animation/logo_310_animation_23.svg
True,True,False,True,False,False,False,False,310,24,animation/logo_310_animation_24.svg
True,True,False,False,False,True,False,False,38,0,animation/logo_38_animation_0.svg
True,True,False,False,False,False,False,False,38,1,animation/logo_38_animation_1.svg
True,True,False,False,False,False,False,False,38,2,animation/logo_38_animation_2.svg
True,True,True,False,False,False,False,False,38,3,animation/logo_38_animation_3.svg
True,True,False,False,True,False,False,False,38,4,animation/logo_38_animation_4.svg
True,True,False,False,False,False,False,False,38,5,animation/logo_38_animation_5.svg
True,True,False,False,False,False,False,False,38,6,animation/logo_38_animation_6.svg
False,True,False,True,False,False,False,False,38,7,animation/logo_38_animation_7.svg
True,True,False,False,False,False,False,False,38,8,animation/logo_38_animation_8.svg
False,True,False,False,False,False,False,False,38,9,animation/logo_38_animation_9.svg
True,True,False,False,False,False,False,False,38,10,animation/logo_38_animation_10.svg
True,True,False,False,False,False,False,False,38,11,animation/logo_38_animation_11.svg
True,True,False,True,False,True,False,False,38,12,animation/logo_38_animation_12.svg
True,True,True,False,False,False,False,False,38,13,animation/logo_38_animation_13.svg
True,True,False,True,False,False,False,False,38,14,animation/logo_38_animation_14.svg
True,True,False,False,False,False,False,False,38,15,animation/logo_38_animation_15.svg
True,True,False,False,False,False,False,False,38,16,animation/logo_38_animation_16.svg
True,True,False,False,False,False,False,False,38,17,animation/logo_38_animation_17.svg
True,True,True,False,True,False,False,False,38,18,animation/logo_38_animation_18.svg
False,True,False,False,False,False,False,False,38,19,animation/logo_38_animation_19.svg
True,True,False,False,False,False,False,False,38,20,animation/logo_38_animation_20.svg
False,True,False,False,False,False,False,False,38,21,animation/logo_38_animation_21.svg
True,True,False,False,False,False,False,False,38,22,animation/logo_38_animation_22.svg
True,True,False,False,False,False,False,False,38,23,animation/logo_38_animation_23.svg
True,True,False,False,True,False,False,False,38,24,animation/logo_38_animation_24.svg
True,True,True,True,False,False,False,False,98,0,animation/logo_98_animation_0.svg
True,False,True,False,False,False,False,False,98,1,animation/logo_98_animation_1.svg
True,True,True,False,False,False,False,False,98,2,animation/logo_98_animation_2.svg
True,True,True,False,False,False,False,False,98,3,animation/logo_98_animation_3.svg
True,True,True,True,False,False,False,False,98,4,animation/logo_98_animation_4.svg
True,False,True,True,False,False,False,False,98,5,animation/logo_98_animation_5.svg
True,True,True,True,False,False,False,False,98,6,animation/logo_98_animation_6.svg
True,True,True,True,False,False,False,False,98,7,animation/logo_98_animation_7.svg
True,True,True,True,False,False,False,False,98,8,animation/logo_98_animation_8.svg
True,True,True,True,False,False,False,False,98,9,animation/logo_98_animation_9.svg
True,True,True,False,False,False,False,False,98,10,animation/logo_98_animation_10.svg
True,True,True,False,False,False,False,False,98,11,animation/logo_98_animation_11.svg
True,True,True,True,False,False,False,False,98,12,animation/logo_98_animation_12.svg
True,True,True,True,False,False,False,False,98,13,animation/logo_98_animation_13.svg
True,True,True,True,False,False,False,False,98,14,animation/logo_98_animation_14.svg
True,False,True,True,False,False,False,False,98,15,animation/logo_98_animation_15.svg
True,True,True,True,False,False,False,False,98,16,animation/logo_98_animation_16.svg
True,False,True,True,False,False,False,False,98,17,animation/logo_98_animation_17.svg
True,True,True,True,False,False,False,False,98,18,animation/logo_98_animation_18.svg
True,False,True,False,False,False,False,False,98,19,animation/logo_98_animation_19.svg
True,True,True,True,False,False,False,False,98,20,animation/logo_98_animation_20.svg
True,True,True,True,False,False,False,False,98,21,animation/logo_98_animation_21.svg
True,True,True,True,False,False,False,False,98,22,animation/logo_98_animation_22.svg
True,True,True,False,False,False,False,False,98,23,animation/logo_98_animation_23.svg
True,True,True,True,False,False,False,False,98,24,animation/logo_98_animation_24.svg
True,True,True,False,True,False,False,False,40,0,animation/logo_40_animation_0.svg
True,False,True,False,False,False,False,False,40,1,animation/logo_40_animation_1.svg
True,True,True,False,False,False,False,False,40,2,animation/logo_40_animation_2.svg
True,True,True,False,False,False,False,False,40,3,animation/logo_40_animation_3.svg
True,True,True,True,False,False,False,False,40,4,animation/logo_40_animation_4.svg
False,True,True,False,False,False,False,False,40,5,animation/logo_40_animation_5.svg
True,True,True,False,False,False,False,False,40,6,animation/logo_40_animation_6.svg
False,True,True,False,False,False,False,False,40,7,animation/logo_40_animation_7.svg
True,True,True,False,False,False,False,False,40,8,animation/logo_40_animation_8.svg
False,True,True,False,False,False,False,False,40,9,animation/logo_40_animation_9.svg
True,True,True,False,False,False,False,False,40,10,animation/logo_40_animation_10.svg
False,False,True,False,False,False,False,False,40,11,animation/logo_40_animation_11.svg
False,True,True,True,False,True,False,False,40,12,animation/logo_40_animation_12.svg
True,True,True,False,False,False,False,False,40,13,animation/logo_40_animation_13.svg
True,True,True,False,False,False,False,False,40,14,animation/logo_40_animation_14.svg
True,False,True,False,False,False,False,False,40,15,animation/logo_40_animation_15.svg
False,True,True,False,False,False,False,False,40,16,animation/logo_40_animation_16.svg
False,True,True,False,False,False,False,False,40,17,animation/logo_40_animation_17.svg
True,True,True,False,True,False,False,False,40,18,animation/logo_40_animation_18.svg
False,True,True,False,False,False,True,False,40,19,animation/logo_40_animation_19.svg
True,True,True,False,False,False,False,False,40,20,animation/logo_40_animation_20.svg
False,True,True,False,False,False,False,False,40,21,animation/logo_40_animation_21.svg
False,True,True,False,False,False,False,False,40,22,animation/logo_40_animation_22.svg
True,True,True,False,False,False,False,False,40,23,animation/logo_40_animation_23.svg
True,True,True,True,False,False,False,False,40,24,animation/logo_40_animation_24.svg
True,False,False,False,False,False,False,False,368,0,animation/logo_368_animation_0.svg
True,False,False,False,False,False,False,False,368,1,animation/logo_368_animation_1.svg
True,False,False,False,False,False,False,False,368,2,animation/logo_368_animation_2.svg
True,False,False,False,False,False,False,False,368,3,animation/logo_368_animation_3.svg
True,False,False,False,False,False,False,False,368,4,animation/logo_368_animation_4.svg
True,False,False,False,False,False,False,False,368,5,animation/logo_368_animation_5.svg
True,False,False,False,False,False,False,False,368,6,animation/logo_368_animation_6.svg
True,False,False,False,False,False,False,False,368,7,animation/logo_368_animation_7.svg
True,False,False,False,False,False,False,False,368,8,animation/logo_368_animation_8.svg
True,False,False,False,False,False,False,False,368,9,animation/logo_368_animation_9.svg
True,False,False,False,False,False,False,False,368,10,animation/logo_368_animation_10.svg
True,False,False,False,False,False,False,False,368,11,animation/logo_368_animation_11.svg
True,False,False,False,False,False,False,False,368,12,animation/logo_368_animation_12.svg
True,False,False,False,False,False,False,False,368,13,animation/logo_368_animation_13.svg
True,False,False,False,False,False,False,False,368,14,animation/logo_368_animation_14.svg
True,False,False,False,False,False,False,False,368,15,animation/logo_368_animation_15.svg
True,False,False,False,False,False,False,False,368,16,animation/logo_368_animation_16.svg
True,False,False,False,False,False,False,False,368,17,animation/logo_368_animation_17.svg
True,False,False,False,False,False,False,False,368,18,animation/logo_368_animation_18.svg
True,False,False,False,False,False,False,False,368,19,animation/logo_368_animation_19.svg
True,False,False,False,False,False,False,False,368,20,animation/logo_368_animation_20.svg
True,False,False,False,False,False,False,False,368,21,animation/logo_368_animation_21.svg
True,False,False,False,False,False,False,False,368,22,animation/logo_368_animation_22.svg
True,False,False,False,False,False,False,False,368,23,animation/logo_368_animation_23.svg
True,False,False,False,False,False,False,False,368,24,animation/logo_368_animation_24.svg
True,False,False,False,False,False,True,False,205,0,animation/logo_205_animation_0.svg
True,False,False,False,False,False,False,False,205,1,animation/logo_205_animation_1.svg
True,False,False,False,False,False,False,False,205,2,animation/logo_205_animation_2.svg
True,False,False,True,False,False,False,False,205,3,animation/logo_205_animation_3.svg
True,True,False,False,True,False,False,False,205,4,animation/logo_205_animation_4.svg
True,False,True,False,False,False,False,False,205,5,animation/logo_205_animation_5.svg
True,True,False,False,False,False,False,False,205,6,animation/logo_205_animation_6.svg
True,False,False,True,False,False,False,False,205,7,animation/logo_205_animation_7.svg
True,True,False,False,False,False,False,False,205,8,animation/logo_205_animation_8.svg
True,False,False,False,False,False,False,False,205,9,animation/logo_205_animation_9.svg
True,False,False,False,False,False,False,False,205,10,animation/logo_205_animation_10.svg
True,False,False,False,False,False,False,True,205,11,animation/logo_205_animation_11.svg
True,False,False,False,True,False,True,False,205,12,animation/logo_205_animation_12.svg
True,True,True,False,False,False,False,False,205,13,animation/logo_205_animation_13.svg
True,True,False,True,False,False,False,True,205,14,animation/logo_205_animation_14.svg
True,False,False,False,False,False,False,False,205,15,animation/logo_205_animation_15.svg
True,False,False,False,False,False,False,False,205,16,animation/logo_205_animation_16.svg
True,False,False,False,False,False,False,False,205,17,animation/logo_205_animation_17.svg
True,True,True,False,True,False,False,True,205,18,animation/logo_205_animation_18.svg
True,False,False,False,False,False,True,False,205,19,animation/logo_205_animation_19.svg
True,True,False,False,False,False,False,False,205,20,animation/logo_205_animation_20.svg
True,False,False,False,False,False,False,False,205,21,animation/logo_205_animation_21.svg
True,False,True,False,False,False,False,True,205,22,animation/logo_205_animation_22.svg
True,False,False,False,False,False,False,False,205,23,animation/logo_205_animation_23.svg
True,True,False,False,True,False,False,False,205,24,animation/logo_205_animation_24.svg
True,True,True,False,False,True,False,False,157,0,animation/logo_157_animation_0.svg
True,False,True,False,False,False,False,False,157,1,animation/logo_157_animation_1.svg
True,True,True,False,False,False,False,False,157,2,animation/logo_157_animation_2.svg
True,True,True,False,False,False,False,False,157,3,animation/logo_157_animation_3.svg
True,True,True,False,False,False,False,False,157,4,animation/logo_157_animation_4.svg
True,False,True,False,False,False,False,False,157,5,animation/logo_157_animation_5.svg
True,True,False,False,False,False,False,False,157,6,animation/logo_157_animation_6.svg
True,True,True,False,False,False,False,False,157,7,animation/logo_157_animation_7.svg
True,True,False,False,False,False,False,False,157,8,animation/logo_157_animation_8.svg
True,True,False,False,False,False,False,False,157,9,animation/logo_157_animation_9.svg
True,True,True,False,False,False,False,False,157,10,animation/logo_157_animation_10.svg
True,True,True,False,False,True,False,False,157,11,animation/logo_157_animation_11.svg
True,True,False,False,False,False,True,False,157,12,animation/logo_157_animation_12.svg
True,True,True,False,False,False,False,False,157,13,animation/logo_157_animation_13.svg
True,True,True,False,False,False,False,False,157,14,animation/logo_157_animation_14.svg
True,False,True,False,False,False,False,False,157,15,animation/logo_157_animation_15.svg
True,True,True,False,False,False,True,False,157,16,animation/logo_157_animation_16.svg
True,False,False,False,False,False,False,False,157,17,animation/logo_157_animation_17.svg
True,True,True,False,False,False,False,False,157,18,animation/logo_157_animation_18.svg
True,False,False,False,False,False,False,False,157,19,animation/logo_157_animation_19.svg
True,True,False,False,False,False,False,False,157,20,animation/logo_157_animation_20.svg
True,True,False,False,False,False,False,False,157,21,animation/logo_157_animation_21.svg
True,True,False,False,False,False,False,False,157,22,animation/logo_157_animation_22.svg
True,True,False,False,False,False,False,False,157,23,animation/logo_157_animation_23.svg
True,True,True,False,False,False,False,False,157,24,animation/logo_157_animation_24.svg
False,True,True,True,True,False,True,True,139,0,animation/logo_139_animation_0.svg
False,True,True,False,False,False,True,True,139,1,animation/logo_139_animation_1.svg
False,False,True,False,False,False,True,True,139,2,animation/logo_139_animation_2.svg
False,True,True,True,False,False,True,True,139,3,animation/logo_139_animation_3.svg
True,True,True,True,False,False,True,True,139,4,animation/logo_139_animation_4.svg
False,True,True,True,False,False,False,True,139,5,animation/logo_139_animation_5.svg
True,True,False,True,False,False,True,True,139,6,animation/logo_139_animation_6.svg
False,True,True,False,False,False,False,True,139,7,animation/logo_139_animation_7.svg
True,True,False,False,False,False,True,True,139,8,animation/logo_139_animation_8.svg
False,True,False,False,False,False,False,True,139,9,animation/logo_139_animation_9.svg
True,True,True,False,True,False,True,True,139,10,animation/logo_139_animation_10.svg
False,False,True,False,False,False,True,True,139,11,animation/logo_139_animation_11.svg
False,True,True,True,False,True,False,True,139,12,animation/logo_139_animation_12.svg
True,True,True,True,False,False,False,True,139,13,animation/logo_139_animation_13.svg
False,True,False,False,True,False,True,True,139,14,animation/logo_139_animation_14.svg
True,False,True,False,False,False,False,True,139,15,animation/logo_139_animation_15.svg
False,True,False,False,False,False,False,True,139,16,animation/logo_139_animation_16.svg
False,True,False,True,False,False,False,True,139,17,animation/logo_139_animation_17.svg
True,True,True,True,False,False,True,True,139,18,animation/logo_139_animation_18.svg
False,True,False,False,False,False,True,True,139,19,animation/logo_139_animation_19.svg
True,True,False,True,False,False,False,True,139,20,animation/logo_139_animation_20.svg
False,False,True,False,False,False,True,True,139,21,animation/logo_139_animation_21.svg
False,True,True,False,False,False,False,True,139,22,animation/logo_139_animation_22.svg
False,True,True,True,False,False,True,True,139,23,animation/logo_139_animation_23.svg
True,True,True,True,False,False,False,True,139,24,animation/logo_139_animation_24.svg
True,True,False,True,True,True,False,False,0,0,animation/logo_0_animation_0.svg
False,True,False,False,False,False,False,False,0,1,animation/logo_0_animation_1.svg
True,True,False,True,True,False,False,False,0,2,animation/logo_0_animation_2.svg
True,False,True,True,False,False,False,False,0,3,animation/logo_0_animation_3.svg
True,True,True,True,False,True,False,True,0,4,animation/logo_0_animation_4.svg
False,True,True,True,True,False,False,False,0,5,animation/logo_0_animation_5.svg
True,True,False,True,False,True,False,False,0,6,animation/logo_0_animation_6.svg
False,True,True,True,False,False,False,False,0,7,animation/logo_0_animation_7.svg
True,True,False,False,False,True,False,False,0,8,animation/logo_0_animation_8.svg
False,True,False,False,False,True,False,False,0,9,animation/logo_0_animation_9.svg
True,True,True,False,True,False,False,True,0,10,animation/logo_0_animation_10.svg
False,False,False,True,True,True,False,False,0,11,animation/logo_0_animation_11.svg
False,True,True,True,False,True,False,False,0,12,animation/logo_0_animation_12.svg
True,True,True,True,True,False,False,False,0,13,animation/logo_0_animation_13.svg
True,True,False,True,False,True,False,False,0,14,animation/logo_0_animation_14.svg
True,False,False,False,True,False,False,False,0,15,animation/logo_0_animation_15.svg
False,True,False,True,True,False,False,False,0,16,animation/logo_0_animation_16.svg
False,True,False,True,True,False,False,True,0,17,animation/logo_0_animation_17.svg
True,True,True,True,False,False,False,True,0,18,animation/logo_0_animation_18.svg
False,True,False,True,True,True,False,False,0,19,animation/logo_0_animation_19.svg
True,True,False,True,True,False,False,False,0,20,animation/logo_0_animation_20.svg
False,False,True,False,False,False,False,False,0,21,animation/logo_0_animation_21.svg
False,True,True,True,True,True,False,True,0,22,animation/logo_0_animation_22.svg
True,True,False,True,False,True,False,True,0,23,animation/logo_0_animation_23.svg
True,True,False,True,False,False,False,False,0,24,animation/logo_0_animation_24.svg
True,False,False,False,False,False,False,True,272,0,animation/logo_272_animation_0.svg
True,False,False,False,False,False,False,True,272,1,animation/logo_272_animation_1.svg
True,False,False,False,False,False,False,True,272,2,animation/logo_272_animation_2.svg
True,False,False,True,False,False,False,True,272,3,animation/logo_272_animation_3.svg
True,True,False,False,True,False,False,True,272,4,animation/logo_272_animation_4.svg
True,False,True,False,False,False,False,True,272,5,animation/logo_272_animation_5.svg
True,True,False,False,False,False,False,True,272,6,animation/logo_272_animation_6.svg
True,False,False,True,False,False,False,True,272,7,animation/logo_272_animation_7.svg
True,True,False,False,False,False,False,True,272,8,animation/logo_272_animation_8.svg
True,False,False,False,False,False,False,True,272,9,animation/logo_272_animation_9.svg
True,False,False,False,False,False,False,True,272,10,animation/logo_272_animation_10.svg
True,False,False,False,False,False,False,True,272,11,animation/logo_272_animation_11.svg
True,False,False,False,True,False,False,True,272,12,animation/logo_272_animation_12.svg
True,True,True,False,False,True,False,True,272,13,animation/logo_272_animation_13.svg
True,True,False,True,False,False,False,True,272,14,animation/logo_272_animation_14.svg
True,False,False,False,False,False,False,True,272,15,animation/logo_272_animation_15.svg
True,False,False,False,False,True,False,True,272,16,animation/logo_272_animation_16.svg
True,False,False,False,False,True,False,True,272,17,animation/logo_272_animation_17.svg
True,True,True,False,True,False,False,True,272,18,animation/logo_272_animation_18.svg
True,False,False,False,False,True,False,True,272,19,animation/logo_272_animation_19.svg
True,True,False,False,False,False,False,True,272,20,animation/logo_272_animation_20.svg
True,False,False,False,False,False,False,True,272,21,animation/logo_272_animation_21.svg
True,False,True,False,False,True,False,True,272,22,animation/logo_272_animation_22.svg
True,False,False,False,False,False,False,True,272,23,animation/logo_272_animation_23.svg
True,True,False,False,True,False,False,True,272,24,animation/logo_272_animation_24.svg
True,False,False,False,False,False,True,False,421,0,animation/logo_421_animation_0.svg
True,False,False,False,False,False,False,False,421,1,animation/logo_421_animation_1.svg
True,False,False,False,False,False,False,False,421,2,animation/logo_421_animation_2.svg
True,False,False,True,False,False,False,False,421,3,animation/logo_421_animation_3.svg
True,True,False,False,True,False,False,False,421,4,animation/logo_421_animation_4.svg
True,False,True,False,False,False,False,False,421,5,animation/logo_421_animation_5.svg
True,True,False,False,False,False,False,False,421,6,animation/logo_421_animation_6.svg
True,False,False,True,False,False,False,False,421,7,animation/logo_421_animation_7.svg
True,True,False,False,False,False,False,False,421,8,animation/logo_421_animation_8.svg
True,False,False,False,False,False,False,False,421,9,animation/logo_421_animation_9.svg
True,False,False,False,False,False,False,False,421,10,animation/logo_421_animation_10.svg
True,False,False,False,False,False,False,True,421,11,animation/logo_421_animation_11.svg
True,False,False,False,True,False,True,False,421,12,animation/logo_421_animation_12.svg
True,True,True,False,False,False,False,False,421,13,animation/logo_421_animation_13.svg
True,True,False,True,False,False,False,True,421,14,animation/logo_421_animation_14.svg
True,False,False,False,False,False,False,False,421,15,animation/logo_421_animation_15.svg
True,False,False,False,False,False,False,False,421,16,animation/logo_421_animation_16.svg
True,False,False,False,False,False,False,False,421,17,animation/logo_421_animation_17.svg
True,True,True,False,True,False,False,True,421,18,animation/logo_421_animation_18.svg
True,False,False,False,False,False,True,False,421,19,animation/logo_421_animation_19.svg
True,True,False,False,False,False,False,False,421,20,animation/logo_421_animation_20.svg
True,False,False,False,False,False,False,False,421,21,animation/logo_421_animation_21.svg
True,False,True,False,False,False,False,True,421,22,animation/logo_421_animation_22.svg
True,False,False,False,False,False,False,False,421,23,animation/logo_421_animation_23.svg
True,True,False,False,True,False,False,False,421,24,animation/logo_421_animation_24.svg
True,True,False,False,False,False,False,False,196,0,animation/logo_196_animation_0.svg
True,True,False,False,False,False,False,False,196,1,animation/logo_196_animation_1.svg
True,True,False,False,False,False,False,False,196,2,animation/logo_196_animation_2.svg
True,True,False,False,False,False,False,False,196,3,animation/logo_196_animation_3.svg
True,True,False,False,False,False,False,False,196,4,animation/logo_196_animation_4.svg
True,True,False,False,False,False,False,False,196,5,animation/logo_196_animation_5.svg
True,True,False,False,False,False,False,False,196,6,animation/logo_196_animation_6.svg
True,True,False,False,False,False,False,False,196,7,animation/logo_196_animation_7.svg
True,True,False,False,False,False,False,False,196,8,animation/logo_196_animation_8.svg
True,True,False,False,False,False,False,False,196,9,animation/logo_196_animation_9.svg
True,True,False,False,False,False,False,False,196,10,animation/logo_196_animation_10.svg
True,True,False,False,False,False,False,False,196,11,animation/logo_196_animation_11.svg
True,True,False,False,False,False,False,False,196,12,animation/logo_196_animation_12.svg
True,True,False,False,False,False,False,False,196,13,animation/logo_196_animation_13.svg
True,True,False,False,False,False,False,False,196,14,animation/logo_196_animation_14.svg
True,True,False,False,False,False,False,False,196,15,animation/logo_196_animation_15.svg
True,True,False,False,False,False,False,False,196,16,animation/logo_196_animation_16.svg
True,True,False,False,False,False,False,False,196,17,animation/logo_196_animation_17.svg
True,True,False,False,False,False,False,False,196,18,animation/logo_196_animation_18.svg
True,True,False,False,False,False,False,False,196,19,animation/logo_196_animation_19.svg
True,True,False,False,False,False,False,False,196,20,animation/logo_196_animation_20.svg
True,True,False,False,False,False,False,False,196,21,animation/logo_196_animation_21.svg
True,True,False,False,False,False,False,False,196,22,animation/logo_196_animation_22.svg
True,True,False,False,False,False,False,False,196,23,animation/logo_196_animation_23.svg
True,True,False,False,False,False,False,False,196,24,animation/logo_196_animation_24.svg
True,True,True,True,False,False,False,False,120,0,animation/logo_120_animation_0.svg
True,False,True,False,False,False,False,False,120,1,animation/logo_120_animation_1.svg
True,True,True,True,False,False,False,False,120,2,animation/logo_120_animation_2.svg
True,True,True,False,False,False,False,False,120,3,animation/logo_120_animation_3.svg
True,True,True,True,False,False,False,False,120,4,animation/logo_120_animation_4.svg
False,True,True,True,False,False,False,False,120,5,animation/logo_120_animation_5.svg
True,True,False,True,False,False,False,False,120,6,animation/logo_120_animation_6.svg
False,True,True,True,False,False,False,False,120,7,animation/logo_120_animation_7.svg
True,True,True,True,False,False,False,False,120,8,animation/logo_120_animation_8.svg
False,True,False,False,False,False,False,False,120,9,animation/logo_120_animation_9.svg
True,True,True,True,False,False,False,False,120,10,animation/logo_120_animation_10.svg
False,False,True,True,False,False,False,False,120,11,animation/logo_120_animation_11.svg
False,True,True,True,False,False,False,False,120,12,animation/logo_120_animation_12.svg
True,True,True,True,False,False,False,False,120,13,animation/logo_120_animation_13.svg
True,True,True,True,False,False,False,False,120,14,animation/logo_120_animation_14.svg
True,False,True,True,False,False,False,False,120,15,animation/logo_120_animation_15.svg
False,True,False,True,False,False,False,False,120,16,animation/logo_120_animation_16.svg
True,True,True,True,False,False,False,False,120,17,animation/logo_120_animation_17.svg
True,True,True,True,False,False,False,False,120,18,animation/logo_120_animation_18.svg
False,True,False,True,False,False,False,False,120,19,animation/logo_120_animation_19.svg
True,True,False,True,False,False,False,False,120,20,animation/logo_120_animation_20.svg
False,True,False,True,False,False,False,False,120,21,animation/logo_120_animation_21.svg
False,True,True,True,False,False,False,False,120,22,animation/logo_120_animation_22.svg
True,True,True,True,False,False,False,False,120,23,animation/logo_120_animation_23.svg
True,True,True,True,False,False,False,False,120,24,animation/logo_120_animation_24.svg
True,True,True,False,True,True,True,True,81,0,animation/logo_81_animation_0.svg
True,True,True,False,True,True,True,True,81,1,animation/logo_81_animation_1.svg
True,True,True,False,True,True,True,True,81,2,animation/logo_81_animation_2.svg
True,True,True,False,True,True,False,True,81,3,animation/logo_81_animation_3.svg
True,True,True,False,True,True,False,True,81,4,animation/logo_81_animation_4.svg
False,True,True,False,True,True,False,True,81,5,animation/logo_81_animation_5.svg
True,True,True,False,True,True,True,True,81,6,animation/logo_81_animation_6.svg
False,True,True,False,True,True,True,False,81,7,animation/logo_81_animation_7.svg
True,True,True,False,True,True,True,True,81,8,animation/logo_81_animation_8.svg
False,True,True,False,True,True,False,True,81,9,animation/logo_81_animation_9.svg
True,True,True,False,True,True,True,True,81,10,animation/logo_81_animation_10.svg
False,True,True,False,True,True,True,True,81,11,animation/logo_81_animation_11.svg
