file,0,1,2,3,4,5,6,7
logo_310_animation_0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_310_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_310_animation_2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_310_animation_3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_310_animation_4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_310_animation_5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_310_animation_6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_310_animation_7,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_310_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_310_animation_9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_310_animation_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_310_animation_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_310_animation_12,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_310_animation_13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_310_animation_14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_310_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_310_animation_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_310_animation_17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_310_animation_18,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_310_animation_19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_310_animation_20,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_310_animation_21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_310_animation_22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_310_animation_23,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_310_animation_24,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_38_animation_0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
logo_38_animation_1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_38_animation_5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_38_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_12,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
logo_38_animation_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_38_animation_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_18,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
logo_38_animation_19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_38_animation_24,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_98_animation_0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_98_animation_2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_98_animation_3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_98_animation_4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_7,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_98_animation_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_98_animation_12,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_14,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_15,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_17,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_18,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_19,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_98_animation_20,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_21,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_98_animation_23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_98_animation_24,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_40_animation_0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
logo_40_animation_1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_40_animation_5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_12,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
logo_40_animation_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_16,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_18,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
logo_40_animation_19,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
logo_40_animation_20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_21,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_22,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_40_animation_24,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_368_animation_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_368_animation_24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_205_animation_0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
logo_205_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_205_animation_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_205_animation_3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_205_animation_4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_205_animation_5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_205_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_205_animation_7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_205_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_205_animation_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_205_animation_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_205_animation_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_205_animation_12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
logo_205_animation_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_205_animation_14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
logo_205_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_205_animation_16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_205_animation_17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_205_animation_18,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
logo_205_animation_19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
logo_205_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_205_animation_21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_205_animation_22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
logo_205_animation_23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_205_animation_24,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_157_animation_0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
logo_157_animation_1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_11,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
logo_157_animation_12,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
logo_157_animation_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_16,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
logo_157_animation_17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_157_animation_24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_139_animation_0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,
logo_139_animation_1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,
logo_139_animation_2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
logo_139_animation_3,0.0,1.0,1.0,1.0,0.0,0.0,1.0,
logo_139_animation_4,1.0,1.0,1.0,1.0,0.0,0.0,1.0,
logo_139_animation_5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,
logo_139_animation_6,1.0,1.0,0.0,1.0,0.0,0.0,1.0,
logo_139_animation_7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,
logo_139_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,
logo_139_animation_9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
logo_139_animation_10,1.0,1.0,1.0,0.0,1.0,0.0,1.0,
logo_139_animation_11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
logo_139_animation_12,0.0,1.0,1.0,1.0,0.0,1.0,0.0,
logo_139_animation_13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,
logo_139_animation_14,0.0,1.0,0.0,0.0,1.0,0.0,1.0,
logo_139_animation_15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
logo_139_animation_16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
logo_139_animation_17,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
logo_139_animation_18,1.0,1.0,1.0,1.0,0.0,0.0,1.0,
logo_139_animation_19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
logo_139_animation_20,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
logo_139_animation_21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
logo_139_animation_22,0.0,1.0,1.0,0.0,0.0,0.0,0.0,
logo_139_animation_23,0.0,1.0,1.0,1.0,0.0,0.0,1.0,
logo_139_animation_24,1.0,1.0,1.0,1.0,0.0,0.0,0.0,
logo_0_animation_0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_0_animation_1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_0_animation_2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
logo_0_animation_3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_0_animation_4,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
logo_0_animation_5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
logo_0_animation_6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
logo_0_animation_7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_0_animation_8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
logo_0_animation_9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
logo_0_animation_10,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
logo_0_animation_11,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_0_animation_12,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
logo_0_animation_13,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
logo_0_animation_14,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
logo_0_animation_15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_0_animation_16,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
logo_0_animation_17,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
logo_0_animation_18,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
logo_0_animation_19,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_0_animation_20,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
logo_0_animation_21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_0_animation_22,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
logo_0_animation_23,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
logo_0_animation_24,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_272_animation_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
logo_272_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
logo_272_animation_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
logo_272_animation_3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,
logo_272_animation_4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,
logo_272_animation_5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
logo_272_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
logo_272_animation_7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,
logo_272_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
logo_272_animation_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
logo_272_animation_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
logo_272_animation_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
logo_272_animation_12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
logo_272_animation_13,1.0,1.0,1.0,0.0,0.0,1.0,0.0,
logo_272_animation_14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
logo_272_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
logo_272_animation_16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
logo_272_animation_17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
logo_272_animation_18,1.0,1.0,1.0,0.0,1.0,0.0,0.0,
logo_272_animation_19,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
logo_272_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
logo_272_animation_21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
logo_272_animation_22,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
logo_272_animation_23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
logo_272_animation_24,1.0,1.0,0.0,0.0,1.0,0.0,0.0,
logo_421_animation_0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
logo_421_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_421_animation_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_421_animation_3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_421_animation_4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_421_animation_5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_421_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_421_animation_7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_421_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_421_animation_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_421_animation_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_421_animation_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_421_animation_12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
logo_421_animation_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_421_animation_14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
logo_421_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_421_animation_16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_421_animation_17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_421_animation_18,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
logo_421_animation_19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
logo_421_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_421_animation_21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_421_animation_22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
logo_421_animation_23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_421_animation_24,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_196_animation_0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_196_animation_24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_120_animation_0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_120_animation_2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_120_animation_4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_120_animation_10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_12,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_14,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_15,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_16,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_17,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_18,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_20,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_21,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_22,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_23,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_120_animation_24,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_81_animation_0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
logo_81_animation_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
logo_81_animation_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
logo_81_animation_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
logo_81_animation_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
logo_81_animation_5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
logo_81_animation_6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
logo_81_animation_7,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
logo_81_animation_8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
logo_81_animation_9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
logo_81_animation_10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
